,Product,Exchange,ym,volume,max,low,mean,Sharpe,tradingvolume,year,month
2933,wr,SHFE,2020-08,257,4189.0,3878.0,3957.2936507936506,3.57489883384724,2,2020,08
2934,wr,SHFE,2020-09,229,4160.0,3707.0,3957.026515151515,2.0981746060980195,1,2020,09
2935,wr,SHFE,2020-10,85,4065.0,3785.0,3917.4010416666665,3.521703499576356,1,2020,10
2936,wr,SHFE,2020-11,171,4321.0,3839.0,3975.90873015873,3.777970966868839,1,2020,11
2937,wr,SHFE,2020-12,587,4799.0,3887.0,4246.594202898551,2.1504107532454397,4,2020,12
2938,wr,SHFE,2021-01,730,4798.0,3892.0,4363.8125,2.7889155223192557,6,2021,01
2939,wr,SHFE,2021-02,506,5236.0,4086.0,4546.294444444445,3.5160047014993117,5,2021,02
2940,wr,SHFE,2021-03,1213,5619.0,4200.0,4977.934782608696,2.713906741709758,17,2021,03
2941,wr,SHFE,2021-04,1243,6299.0,5009.0,5447.722222222223,3.2420944492250854,8,2021,04
2942,wr,SHFE,2021-05,3193,6800.0,4999.0,5775.199074074074,3.0780760104717877,47,2021,05
2943,wr,SHFE,2021-06,3756,6002.0,5080.0,5493.821428571428,2.248236455151234,8,2021,06
2944,wr,SHFE,2021-07,1326,6190.0,5311.0,5701.829545454545,3.5193576571861906,25,2021,07
2945,wr,SHFE,2021-08,1110,6179.0,5225.0,5699.25,4.154395660234443,10,2021,08
2946,wr,SHFE,2021-09,1102,6995.0,5297.0,5787.670833333334,3.603494008506899,13,2021,09
2947,wr,SHFE,2021-10,1163,6667.0,4662.0,5683.958333333333,-0.24279724942818426,15,2021,10
2948,wr,SHFE,2021-11,421,5104.0,4009.0,4698.958333333333,3.0863330801347693,7,2021,11
2949,zn,SHFE,2017-01,6381395,23785.0,20655.0,22161.89814814815,3.4788964224182446,62837,2017,01
2950,zn,SHFE,2017-02,5701442,24495.0,22190.0,23103.310185185186,4.527388204246167,84058,2017,02
2951,zn,SHFE,2017-03,9682238,23930.0,21020.0,22853.858695652172,3.664385965973815,50698,2017,03
2952,zn,SHFE,2017-04,9423609,23310.0,19330.0,21633.00925925926,4.334893776337631,128870,2017,04
2953,zn,SHFE,2017-05,8921998,23060.0,19580.0,21252.020833333332,3.1819604667595662,33342,2017,05
2954,zn,SHFE,2017-06,9009595,23700.0,19860.0,21208.75,3.9502788409195415,61417,2017,06
2955,zn,SHFE,2017-07,7663163,23680.0,21760.0,22698.90873015873,4.153661452865442,32639,2017,07
2956,zn,SHFE,2017-08,8869330,26905.0,22095.0,24306.286231884056,3.0620402900312342,77199,2017,08
2957,zn,SHFE,2017-09,5961757,27125.0,23245.0,24779.027777777777,2.7573253404272946,61154,2017,09
2958,zn,SHFE,2017-10,5748274,27350.0,23855.0,25281.004901960783,2.9583973528127774,80800,2017,10
2959,zn,SHFE,2017-11,7353968,27200.0,24405.0,25363.598484848484,4.051199353307119,58598,2017,11
2960,zn,SHFE,2017-12,6732497,26130.0,23980.0,25071.130952380954,3.427106360715203,89751,2017,12
2961,zn,SHFE,2018-01,5473828,27750.0,24635.0,25997.48106060606,1.1376448505148358,54181,2018,01
2962,zn,SHFE,2018-02,3740924,27000.0,25105.0,26151.36111111111,4.379187974018369,0,2018,02
2963,zn,SHFE,2018-03,7601529,26480.0,23050.0,24783.863636363636,2.5115560310767777,27881,2018,03
2964,zn,SHFE,2018-04,6616181,25275.0,22530.0,23845.39351851852,2.576066864944897,36774,2018,04
2965,zn,SHFE,2018-05,6165088,24590.0,22600.0,23455.511363636364,2.9183844445855036,45934,2018,05
2966,zn,SHFE,2018-06,5767521,25050.0,21620.0,23417.770833333332,2.947367913268219,85654,2018,06
2967,zn,SHFE,2018-07,10312475,23375.0,19180.0,20962.253787878788,3.277931665656039,30920,2018,07
2968,zn,SHFE,2018-08,10317520,22900.0,18770.0,20464.365942028984,3.793934591174817,117428,2018,08
2969,zn,SHFE,2018-09,8891926,22895.0,18880.0,20284.364035087718,2.837805868542231,141039,2018,09
2970,zn,SHFE,2018-10,8140087,24815.0,20325.0,21439.537037037036,3.601335650970753,106778,2018,10
2971,zn,SHFE,2018-11,10641620,22290.0,18525.0,20369.924242424244,4.182852033623939,107031,2018,11
2972,zn,SHFE,2018-12,8680083,22010.0,18965.0,20316.520833333332,3.048534759700677,87223,2018,12
2973,zn,SHFE,2019-01,9287941,22360.0,18355.0,20141.761363636364,3.362146502766645,85283,2019,01
2974,zn,SHFE,2019-02,4684390,22600.0,19690.0,20791.777777777777,3.2129277354486643,43146,2019,02
2975,zn,SHFE,2019-03,7733059,22900.0,19980.0,21197.738095238095,2.526036925764504,141707,2019,03
2976,zn,SHFE,2019-04,7902534,23410.0,20120.0,21449.54365079365,3.1592204469334297,32674,2019,04
2977,zn,SHFE,2019-05,7115567,21870.0,19160.0,20203.8125,2.100119459246562,103498,2019,05
2978,zn,SHFE,2019-06,6625080,21455.0,18275.0,19553.245614035088,1.0544443398890817,59373,2019,06
2979,zn,SHFE,2019-07,6468966,20250.0,18220.0,19188.931159420288,4.019679281937422,93267,2019,07
2980,zn,SHFE,2019-08,5038033,19460.0,18115.0,18639.166666666668,2.1900238479915317,24059,2019,08
2981,zn,SHFE,2019-09,3837032,19480.0,18200.0,18827.1875,2.641212456205332,42133,2019,09
2982,zn,SHFE,2019-10,3346604,19490.0,17940.0,18947.89351851852,2.492575652162546,27403,2019,10
2983,zn,SHFE,2019-11,4421017,19530.0,17670.0,18455.654761904763,3.965794641589387,42452,2019,11
2984,zn,SHFE,2019-12,4606245,18675.0,17465.0,17904.905303030304,3.3043358953665236,79945,2019,12
2985,zn,SHFE,2020-01,3280646,18700.0,17605.0,18151.796875,2.7249703598812958,10917,2020,01
2986,zn,SHFE,2020-02,2428165,19215.0,15600.0,17092.104166666668,2.480063729362719,28185,2020,02
2987,zn,SHFE,2020-03,4670307,16560.0,14075.0,15575.189393939394,4.159453618566084,26924,2020,03
2988,zn,SHFE,2020-04,3753294,16480.0,14875.0,15793.472222222223,0.5095501476406863,35597,2020,04
2989,zn,SHFE,2020-05,4187814,17100.0,15610.0,16378.935185185184,4.659490522435931,25196,2020,05
2990,zn,SHFE,2020-06,5034659,17785.0,16060.0,16445.625,4.499044906550282,42256,2020,06
2991,zn,SHFE,2020-07,7645350,19365.0,16395.0,17540.815217391304,3.9910754025914295,60680,2020,07
2992,zn,SHFE,2020-08,6727763,20430.0,18200.0,19222.242063492064,2.921333473976706,95759,2020,08
2993,zn,SHFE,2020-09,6450030,20480.0,18255.0,19318.06818181818,2.458361729614966,95145,2020,09
2994,zn,SHFE,2020-10,4135975,20180.0,18535.0,19240.182291666668,3.089757498838972,45342,2020,10
2995,zn,SHFE,2020-11,5805378,21685.0,19290.0,20251.23015873016,1.4773942241653157,50888,2020,11
2996,zn,SHFE,2020-12,6211023,22315.0,19955.0,21188.731884057972,1.2322285847003966,55536,2020,12
2997,zn,SHFE,2021-01,4595265,21790.0,19140.0,20450.958333333332,2.943351854884083,64294,2021,01
2998,zn,SHFE,2021-02,3808272,22320.0,19165.0,20526.305555555555,2.8331215590508,42242,2021,02
2999,zn,SHFE,2021-03,6492899,22465.0,20160.0,21358.532608695652,3.703188852503095,26464,2021,03
3000,zn,SHFE,2021-04,5507273,22610.0,20995.0,21586.38888888889,4.935544370854774,90758,2021,04
3001,zn,SHFE,2021-05,5991983,23535.0,21430.0,22322.453703703704,1.4874702633313017,67196,2021,05
3002,zn,SHFE,2021-06,5957116,23210.0,21145.0,22110.595238095237,3.581326789293116,79104,2021,06
3003,zn,SHFE,2021-07,5554929,22695.0,20835.0,22135.0,4.153264346656059,86330,2021,07
3004,zn,SHFE,2021-08,5633734,22845.0,21920.0,22355.359848484848,3.5046123771558015,13141,2021,08
3005,zn,SHFE,2021-09,5405260,23795.0,21050.0,22562.604166666668,2.8360851096143005,42039,2021,09
3006,zn,SHFE,2021-10,8308893,28280.0,22300.0,24678.90625,4.695601170374275,140930,2021,10
3007,zn,SHFE,2021-11,1271871,24495.0,23005.0,23761.979166666668,2.9037898560474,3411,2021,11
3008,CY,CZCE,2017-08,74016,23330.0,22375.0,22857.0625,3.5094306785781013,283,2017,08
3009,CY,CZCE,2017-09,41094,24075.0,21115.0,23049.078212290504,2.118485970997401,308,2017,09
3010,CY,CZCE,2017-10,4768,23905.0,21970.0,23039.34375,3.9238507252123007,31,2017,10
3011,CY,CZCE,2017-11,2970,23825.0,22560.0,23035.495689655174,2.853415789535709,20,2017,11
3012,CY,CZCE,2017-12,1308,24660.0,22445.0,23072.334710743802,4.083760119877175,10,2017,12
3013,CY,CZCE,2018-01,444,25200.0,21660.0,23133.200757575756,1.986703483970325,7,2018,01
3014,CY,CZCE,2018-02,91,24580.0,22435.0,23101.36111111111,1.2835816886028042,0,2018,02
3015,CY,CZCE,2018-03,174,25920.0,22295.0,23154.696969696968,3.881900557114293,1,2018,03
3016,CY,CZCE,2018-04,125,24045.0,21450.0,23103.10185185185,3.389552077848667,1,2018,04
3017,CY,CZCE,2018-05,564155,28990.0,22500.0,24325.340909090908,3.5170760720964296,5506,2018,05
3018,CY,CZCE,2018-06,587664,28355.0,22500.0,25764.895833333332,3.0009408564697053,6743,2018,06
3019,CY,CZCE,2018-07,59291,26990.0,23100.0,25436.988636363636,2.0139757416074504,346,2018,07
3020,CY,CZCE,2018-08,142136,27710.0,23100.0,25884.420289855072,2.866145041684635,2343,2018,08
3021,CY,CZCE,2018-09,125535,27875.0,23100.0,26063.662280701756,2.678867086236235,1124,2018,09
3022,CY,CZCE,2018-10,20153,26990.0,22760.0,25762.569444444445,3.25473828591032,209,2018,10
3023,CY,CZCE,2018-11,24976,26990.0,22230.0,25221.19318181818,3.014753986555038,291,2018,11
3024,CY,CZCE,2018-12,8900,26990.0,23000.0,25028.458333333332,1.6752415699352836,39,2018,12
3025,CY,CZCE,2019-01,3847,26990.0,21840.0,25168.939393939392,3.0593944607022467,22,2019,01
3026,CY,CZCE,2019-02,2988,26990.0,24115.0,25333.0,2.136058399957685,17,2019,02
3027,CY,CZCE,2019-03,2965,26990.0,22360.0,25272.321428571428,4.032227068867076,44,2019,03
3028,CY,CZCE,2019-04,2080,26550.0,20575.0,24934.22619047619,2.6226974938127157,32,2019,04
3029,CY,CZCE,2019-05,275743,26500.0,19300.0,23104.166666666668,4.06619411686057,4277,2019,05
3030,CY,CZCE,2019-06,443939,25400.0,20005.0,22188.26754385965,2.4372084067186983,2821,2019,06
3031,CY,CZCE,2019-07,184402,25400.0,20595.0,22481.485507246376,3.382470823782428,2140,2019,07
3032,CY,CZCE,2019-08,167873,25400.0,19965.0,22212.178030303032,3.1169747651414106,955,2019,08
3033,CY,CZCE,2019-09,167492,25400.0,19805.0,22432.375,3.3744642081823626,457,2019,09
3034,CY,CZCE,2019-10,133040,25400.0,19620.0,21826.689814814814,2.9623263994381888,707,2019,10
3035,CY,CZCE,2019-11,174216,22835.0,20185.0,21331.507936507936,3.049580855304552,2700,2019,11
3036,CY,CZCE,2019-12,140616,22835.0,19000.0,21118.200757575756,2.7155848208261135,949,2019,12
3037,CY,CZCE,2020-01,173037,22915.0,19500.0,21524.84375,3.1746135315865875,2660,2020,01
3038,CY,CZCE,2020-02,217690,23040.0,19905.0,21276.979166666668,2.2046438876951155,2748,2020,02
3039,CY,CZCE,2020-03,244584,22880.0,16960.0,20220.132575757576,4.324621485988398,1760,2020,03
3040,CY,CZCE,2020-04,132701,21000.0,15895.0,19331.031746031746,2.2828030815894413,1009,2020,04
3041,CY,CZCE,2020-05,135809,22100.0,17005.0,19412.152777777777,3.0869188064575215,1810,2020,05
3042,CY,CZCE,2020-06,132319,20920.0,18190.0,19700.958333333332,4.388290284528752,1026,2020,06
3043,CY,CZCE,2020-07,193719,21155.0,18425.0,19738.478260869564,2.498557991583911,348,2020,07
3044,CY,CZCE,2020-08,141542,20920.0,16915.0,19147.718253968254,3.881133305440708,1501,2020,08
3045,CY,CZCE,2020-09,166390,20775.0,16800.0,19144.867424242424,3.7230745923351494,2543,2020,09
3046,CY,CZCE,2020-10,336027,22765.0,18000.0,20658.984375,3.969062699221028,4589,2020,10
3047,CY,CZCE,2020-11,301531,22070.0,18810.0,20666.845238095237,3.1960726332175646,1927,2020,11
3048,CY,CZCE,2020-12,225367,22495.0,19010.0,21127.554347826088,2.457543098633911,3596,2020,12
3049,CY,CZCE,2021-01,303995,22975.0,20025.0,21480.375,3.8360084352273884,4591,2021,01
3050,CY,CZCE,2021-02,191639,24755.0,20025.0,21826.36111111111,2.9465491128796577,2118,2021,02
3051,CY,CZCE,2021-03,204950,27275.0,20200.0,22343.496376811596,3.5984485542634683,2573,2021,03
3052,CY,CZCE,2021-04,183018,25890.0,20430.0,22444.6626984127,2.3931858088005487,1118,2021,04
3053,CY,CZCE,2021-05,173860,25990.0,21300.0,23254.86111111111,2.432699959794294,1524,2021,05
3054,CY,CZCE,2021-06,206626,27145.0,21300.0,23303.4126984127,2.895333683261397,4500,2021,06
3055,CY,CZCE,2021-07,309345,27520.0,21300.0,23821.155303030304,3.8891198290983224,2237,2021,07
3056,CY,CZCE,2021-08,248552,28125.0,21300.0,25275.549242424244,3.997619053342448,2033,2021,08
3057,CY,CZCE,2021-09,312259,28090.0,21730.0,25150.395833333332,2.9478705118419115,2471,2021,09
3058,CY,CZCE,2021-10,382751,30795.0,21730.0,27108.515625,3.8097987478096806,4598,2021,10
3059,CY,CZCE,2021-11,77578,29930.0,25040.0,27861.666666666668,2.744512920223664,740,2021,11
3060,AP,CZCE,2017-12,793933,8237.0,6962.0,7483.966666666666,1.8717269442918616,3362,2017,12
3061,AP,CZCE,2018-01,469794,8122.0,6896.0,7334.336065573771,4.43413750894673,5842,2018,01
3062,AP,CZCE,2018-02,2904553,7515.0,5792.0,6567.922222222222,2.804683213137515,8747,2018,02
3063,AP,CZCE,2018-03,9458125,7718.0,6028.0,6697.986111111111,0.8546336067831164,12069,2018,03
3064,AP,CZCE,2018-04,8729109,8988.0,6360.0,7473.920634920635,3.5057214195431654,143179,2018,04
3065,AP,CZCE,2018-05,32463455,11362.0,7692.0,9407.363636363636,3.2194466970001945,0,2018,05
3066,AP,CZCE,2018-06,17062986,12011.0,8580.0,10076.007142857143,3.34152321062511,243758,2018,06
3067,AP,CZCE,2018-07,7559405,11301.0,7755.0,10042.824675324675,3.790816204621291,75381,2018,07
3068,AP,CZCE,2018-08,6418927,12566.0,9750.0,11415.155279503106,2.109484837016028,120328,2018,08
3069,AP,CZCE,2018-09,4450287,12729.0,10515.0,11749.075187969926,2.836883024227637,26717,2018,09
3070,AP,CZCE,2018-10,3999298,12260.0,7048.0,11141.388888888889,3.5904980590685214,30896,2018,10
3071,AP,CZCE,2018-11,3584512,12765.0,7341.0,10970.11038961039,3.306873741304371,28457,2018,11
3072,AP,CZCE,2018-12,2855994,12470.0,7205.0,10183.8,2.025585526339076,26646,2018,12
3073,AP,CZCE,2019-01,2560249,11497.0,7490.0,9262.272727272728,2.856010327376175,25218,2019,01
3074,AP,CZCE,2019-02,924936,11688.0,7730.0,9510.790476190476,2.9931587705564926,17685,2019,02
3075,AP,CZCE,2019-03,1007949,11759.0,7501.0,9245.319727891156,5.0081544381629035,12863,2019,03
3076,AP,CZCE,2019-04,1884581,12766.0,7580.0,9149.931972789116,1.9284802430381787,19696,2019,04
3077,AP,CZCE,2019-05,6040937,15161.0,7750.0,10062.25,3.275572036548331,35514,2019,05
3078,AP,CZCE,2019-06,4489457,15757.0,8401.0,9645.180451127819,4.368405458961371,45045,2019,06
3079,AP,CZCE,2019-07,3665013,16680.0,8400.0,9331.347826086956,3.7213092986529444,48342,2019,07
3080,AP,CZCE,2019-08,2826539,9533.0,8250.0,8635.311688311689,2.638200447898969,31356,2019,08
3081,AP,CZCE,2019-09,3632615,9487.0,7168.0,7987.028571428571,3.7949387572086106,55394,2019,09
3082,AP,CZCE,2019-10,3765478,9700.0,7287.0,8019.5,1.7102822599468008,47018,2019,10
3083,AP,CZCE,2019-11,3607581,9320.0,7647.0,8180.789115646258,2.038996338213393,48003,2019,11
3084,AP,CZCE,2019-12,3056333,8900.0,7426.0,8106.285714285715,3.1141898596573685,35129,2019,12
3085,AP,CZCE,2020-01,2073456,8528.0,6999.0,7503.8125,0.8835612922815885,23795,2020,01
3086,AP,CZCE,2020-02,4210676,8169.0,5811.0,7349.45,3.554011886122228,30929,2020,02
3087,AP,CZCE,2020-03,5127312,8189.0,5352.0,7318.077922077922,2.2162227239558048,46414,2020,03
3088,AP,CZCE,2020-04,6034815,9520.0,5798.0,7740.142857142857,2.3773837820374384,71221,2020,04
3089,AP,CZCE,2020-05,4008803,10049.0,5980.0,8692.507936507936,1.208554359002554,27997,2020,05
3090,AP,CZCE,2020-06,3916278,9450.0,5973.0,7995.121428571429,2.374493679396208,44229,2020,06
3091,AP,CZCE,2020-07,4537935,8231.0,5999.0,7532.5675675675675,1.6902521662145393,40634,2020,07
3092,AP,CZCE,2020-08,5718954,7850.0,6741.0,7221.484126984127,3.0380835896833513,87842,2020,08
3093,AP,CZCE,2020-09,6868674,8206.0,6088.0,7231.80303030303,1.6168865510455348,98939,2020,09
3094,AP,CZCE,2020-10,5133722,8614.0,6410.0,7550.635416666667,3.501000479150662,86653,2020,10
3095,AP,CZCE,2020-11,6783496,7812.0,6414.0,7067.119047619048,2.610563126205686,63378,2020,11
3096,AP,CZCE,2020-12,8595174,7220.0,5850.0,6639.13768115942,2.8924784405093793,126809,2020,12
3097,AP,CZCE,2021-01,8337969,7099.0,5120.0,6294.291666666667,2.5743402205485695,97780,2021,01
3098,AP,CZCE,2021-02,6293979,7462.0,4986.0,6552.677777777778,2.7798292896063685,56560,2021,02
3099,AP,CZCE,2021-03,12619879,7416.0,4852.0,6230.782608695652,3.063763023330377,151051,2021,03
3100,AP,CZCE,2021-04,12908939,6211.0,5127.0,5777.058394160584,2.4895170616844062,114545,2021,04
3101,AP,CZCE,2021-05,12161356,6792.0,5478.0,6022.81746031746,3.209844608530934,142244,2021,05
3102,AP,CZCE,2021-06,9622842,6600.0,5908.0,6242.210884353742,3.1129491295957648,185324,2021,06
3103,AP,CZCE,2021-07,6358384,6499.0,5709.0,6050.207792207792,3.3623181334919363,19505,2021,07
3104,AP,CZCE,2021-08,5526106,6400.0,5633.0,5939.493506493506,2.7783981660893975,37496,2021,08
3105,AP,CZCE,2021-09,7282214,6988.0,5253.0,5876.607142857143,2.9547816501323503,46700,2021,09
3106,AP,CZCE,2021-10,9552757,9666.0,6148.0,7793.839285714285,4.794861192683992,160171,2021,10
3107,AP,CZCE,2021-11,2091248,9050.0,7020.0,8063.535714285715,2.8371002890684207,30098,2021,11
3108,sc,INE,2018-03,139117,447.1000061035156,354.8999938964844,397.25466593424477,2.4986050896891205,2067,2018,03
3109,sc,INE,2018-04,623057,449.2000122070313,354.8999938964844,406.70208337571887,1.086651549719305,6523,2018,04
3110,sc,INE,2018-05,1878685,493.7999877929688,396.7000122070313,451.18342223141923,3.6964695299517407,18294,2018,05
3111,sc,INE,2018-06,2296134,502.2999877929688,411.7000122070313,452.1544442918566,2.9398627285239853,2153,2018,06
3112,sc,INE,2018-07,2788287,516.2000122070312,448.1000061035156,480.62918674888795,2.988781586287665,20407,2018,07
3113,sc,INE,2018-08,3363835,550.0,461.5,503.24543324346126,3.7179745580023624,30715,2018,08
3114,sc,INE,2018-09,2738420,575.7999877929688,491.7999877929688,524.8915773893657,2.097049045145868,37289,2018,09
3115,sc,INE,2018-10,3086954,607.2000122070312,509.6000061035156,555.7991635640462,2.168886571652016,14185,2018,10
3116,sc,INE,2018-11,4539247,545.2000122070312,0.0,481.9290908119895,4.4927290345998365,69408,2018,11
3117,sc,INE,2018-12,5055687,474.8999938964844,342.0,425.99124992370605,3.3279392315053684,66105,2018,12
3118,sc,INE,2019-01,5558601,486.8999938964844,366.0,432.80227231112394,3.744219827329047,12814,2019,01
3119,sc,INE,2019-02,2115958,501.5,386.2999877929688,452.1463343302409,4.401929961015975,16369,2019,02
3120,sc,INE,2019-03,3052109,482.2999877929688,413.5,455.76095246814543,2.685298738070826,20079,2019,03
3121,sc,INE,2019-04,2818914,518.0999755859375,443.3999938964844,470.83262016659694,2.931812982343121,18060,2019,04
3122,sc,INE,2019-05,3055918,525.0,427.8999938964844,473.4829990386963,3.5699827035228577,622,2019,05
3123,sc,INE,2019-06,3487004,455.2999877929688,391.2999877929688,426.48420883981805,2.060366026490544,24200,2019,06
3124,sc,INE,2019-07,3457590,475.5,383.8999938964844,437.21956428859545,3.0199963319305825,3960,2019,07
3125,sc,INE,2019-08,3071552,452.0,379.6000061035156,421.6668167807839,3.0981074821178622,59197,2019,08
3126,sc,INE,2019-09,2607919,531.7000122070312,391.8999938964844,437.45875015258787,4.258331746034866,26807,2019,09
3127,sc,INE,2019-10,1749928,491.5,400.0,432.1391665140788,3.1709779991606744,18455,2019,10
3128,sc,INE,2019-11,1793297,465.7999877929688,411.5,436.2221427554176,2.934904527403855,19316,2019,11
3129,sc,INE,2019-12,1875595,499.8999938964844,410.3999938964844,446.535454975475,3.6424188443676115,29281,2019,12
3130,sc,INE,2020-01,1499571,529.7999877929688,413.0,452.8784378051758,2.647762732383077,7325,2020,01
3131,sc,INE,2020-02,859818,436.3999938964844,345.0,407.6752488708496,2.2571045602390702,8505,2020,02
3132,sc,INE,2020-03,2732575,412.5,206.1000061035156,330.75545428882947,3.457340404091833,36507,2020,03
3133,sc,INE,2020-04,4991307,468.7999877929688,178.60000610351562,338.2247619628906,1.7955563958263723,18804,2020,04
3134,sc,INE,2020-05,5677100,452.8999938964844,223.3000030517578,348.9547226799859,1.9671403003074996,8236,2020,05
3135,sc,INE,2020-06,4749331,443.2999877929688,259.5,362.1137504577637,3.0949851364617955,51529,2020,06
3136,sc,INE,2020-07,3472650,442.3999938964844,270.0,360.6336948560632,2.667791192431765,41393,2020,07
3137,sc,INE,2020-08,2554013,435.0,272.29998779296875,358.68690592447916,4.3535009698812654,34407,2020,08
3138,sc,INE,2020-09,3360047,435.5,234.5,347.8606821233576,4.371800838578873,43152,2020,09
3139,sc,INE,2020-10,2669956,434.7999877929688,206.3999938964844,338.641562128067,3.345601837969781,31129,2020,10
3140,sc,INE,2020-11,4444265,429.2000122070313,215.0,330.4476186479841,3.671765047573336,20711,2020,11
3141,sc,INE,2020-12,4575153,425.0,271.3999938964844,349.77238995095956,3.86248502151095,78834,2020,12
3142,sc,INE,2021-01,3688005,411.1000061035156,301.6000061035156,358.0569995880127,4.703872203613992,33841,2021,01
3143,sc,INE,2021-02,2438522,430.2999877929688,329.70001220703125,388.60200002034503,2.2540835699771087,12910,2021,02
3144,sc,INE,2021-03,5318156,454.5,369.7000122070313,413.8776083904764,2.880990984134032,83537,2021,03
3145,sc,INE,2021-04,3843984,436.0,379.3999938964844,410.08118954613093,1.691705109263234,57807,2021,04
3146,sc,INE,2021-05,2930213,441.2999877929688,394.6000061035156,423.58500027126735,2.604329567029559,28000,2021,05
3147,sc,INE,2021-06,3304357,473.7999877929688,411.3999938964844,441.3830954415458,1.6380323634170508,34897,2021,06
3148,sc,INE,2021-07,3701162,481.2000122070313,397.0,444.9993178627708,3.392225227600455,34587,2021,07
3149,sc,INE,2021-08,3555371,462.1000061035156,395.2000122070313,426.051817668568,2.1454951884093862,36175,2021,08
3150,sc,INE,2021-09,2678492,509.3999938964844,423.6000061035156,449.69350067138674,3.364498481830503,36274,2021,09
3151,sc,INE,2021-10,2355915,546.7000122070312,450.6000061035156,504.89781246185305,2.3890488120631166,13648,2021,10
3152,sc,INE,2021-11,598349,535.9000244140625,441.2999877929688,496.5412483215332,3.9634584262372194,7348,2021,11
3153,TS,CFFEX,2018-08,16547,99.43499755859376,98.70500183105467,99.13393772009647,0.6982985662205698,141,2018,08
3154,TS,CFFEX,2018-09,3992,99.4499969482422,98.8949966430664,99.15894638864617,3.0665946395664174,44,2018,09
3155,TS,CFFEX,2018-10,2964,99.6500015258789,98.8949966430664,99.27490658230252,2.919289540384531,18,2018,10
3156,TS,CFFEX,2018-11,7987,100.1500015258789,98.8949966430664,99.825226986047,3.575193714503377,3,2018,11
3157,TS,CFFEX,2018-12,2603,100.4749984741211,99.72000122070312,100.00541610717774,3.2725621212587113,31,2018,12
3158,TS,CFFEX,2019-01,3160,100.75,99.86499786376952,100.2477263248328,3.3828931047764312,19,2019,01
3159,TS,CFFEX,2019-02,996,101.0,99.86499786376952,100.27977684868706,3.5342605130836464,10,2019,02
3160,TS,CFFEX,2019-03,807,101.0,99.86499786376952,100.41499922010634,4.192223451829404,11,2019,03
3161,TS,CFFEX,2019-04,1235,100.86499786376952,99.75,100.21984051901197,1.7046676195629518,11,2019,04
3162,TS,CFFEX,2019-05,9781,100.86499786376952,99.63999938964844,100.03208300272624,3.8428519495909272,75,2019,05
3163,TS,CFFEX,2019-06,9191,100.30999755859376,99.59500122070312,99.96412216989617,3.1258147202490627,93,2019,06
3164,TS,CFFEX,2019-07,57084,100.29499816894533,99.70999908447266,100.01173876333928,4.819333873904489,131,2019,07
3165,TS,CFFEX,2019-08,182968,100.51000213623048,99.875,100.26613674741803,2.56864084385404,2708,2019,08
3166,TS,CFFEX,2019-09,227000,100.49500274658205,99.94499969482422,100.2240000406901,2.005051365163745,1389,2019,09
3167,TS,CFFEX,2019-10,384039,100.34500122070312,99.63999938964844,100.05611179493091,2.696479091610582,4322,2019,10
3168,TS,CFFEX,2019-11,560573,100.53500366210938,99.78500366210938,100.17714303637308,1.3647382518546622,2028,2019,11
3169,TS,CFFEX,2019-12,550732,100.5,99.77999877929688,100.19340885046756,2.627697406509995,7438,2019,12
3170,TS,CFFEX,2020-01,288126,100.73500061035156,99.94499969482422,100.2644788424174,3.0377607306236207,3728,2020,01
3171,TS,CFFEX,2020-02,256560,101.29000091552734,100.36499786376952,100.83716659545898,2.3287336062344854,1067,2020,02
3172,TS,CFFEX,2020-03,250216,101.74500274658205,100.63500213623048,101.11166693947531,3.118175254161027,2707,2020,03
3173,TS,CFFEX,2020-04,189342,102.86000061035156,101.16999816894533,102.0965083288768,1.0116284683601913,1780,2020,04
3174,TS,CFFEX,2020-05,165871,102.7249984741211,101.09500122070312,101.92037017257125,2.548537591917241,1289,2020,05
3175,TS,CFFEX,2020-06,194023,101.93000030517578,100.4000015258789,101.06824963887533,3.2206354757163984,1476,2020,06
3176,TS,CFFEX,2020-07,189483,101.2699966430664,100.16999816894533,100.64826147107111,2.26458291398302,2106,2020,07
3177,TS,CFFEX,2020-08,172125,100.8000030517578,99.94000244140624,100.36285678924077,2.8583351033875846,1361,2020,08
3178,TS,CFFEX,2020-09,159094,100.54499816894533,99.8550033569336,100.17257528594045,2.4009868975184228,2181,2020,09
3179,TS,CFFEX,2020-10,115932,100.37000274658205,99.76000213623048,100.06041606267293,3.3684274980251923,593,2020,10
3180,TS,CFFEX,2020-11,189095,100.36000061035156,99.75,100.04817466130332,3.825244114985902,3178,2020,11
3181,TS,CFFEX,2020-12,143089,100.51000213623048,100.0,100.18971031299536,2.903373357722261,1911,2020,12
3182,TS,CFFEX,2021-01,184623,100.7750015258789,99.94000244140624,100.30291659037272,3.60434207433427,1373,2021,01
3183,TS,CFFEX,2021-02,132725,100.48500061035156,99.72000122070312,100.05911119249132,1.3858420715156556,685,2021,02
3184,TS,CFFEX,2021-03,186958,100.41500091552734,99.5500030517578,99.96623207866281,4.094360889916435,2289,2021,03
3185,TS,CFFEX,2021-04,196211,100.44499969482422,99.6999969482422,100.04055580260261,3.0364117081344317,2203,2021,04
3186,TS,CFFEX,2021-05,220175,100.68000030517578,99.84500122070312,100.28824078595197,3.3777760949654576,3110,2021,05
3187,TS,CFFEX,2021-06,203701,100.66000366210938,99.8000030517578,100.17841302780877,2.2544600967623736,2594,2021,06
